program_name,kernel_mangled_name,gpu,model_name,use_sass,cost_usd
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,3080,GPT 5.4,True,0.0313815
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,3080,GPT OSS,False,0.000596222
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,3080,GPT OSS,True,0.000875626
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,3080,Opus 4.6,False,0.080135
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,3080,Opus 4.6,True,0.10881
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,A10,GPT 5.4,False,0.0207555
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,A10,GPT 5.4,True,0.0312365
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,A10,GPT OSS,False,0.000542866
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,A10,GPT OSS,True,0.00371474
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,A10,Opus 4.6,False,0.075705
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,A10,Opus 4.6,True,0.105155
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,A100,GPT 5.4,False,0.01911
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,A100,GPT 5.4,True,0.032369
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,A100,GPT OSS,False,0.000551153
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,A100,GPT OSS,True,0.00528094
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,A100,Opus 4.6,False,0.078745
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,A100,Opus 4.6,True,0.113725
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,H100,GPT 5.4,False,0.0189155
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,H100,GPT 5.4,True,0.0302965
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,H100,GPT OSS,False,0.000537244
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,H100,GPT OSS,True,0.000905538
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,H100,Opus 4.6,False,0.07777
attention-cuda,_Z17attention_kernel2PKfS0_Pfi,H100,Opus 4.6,True,0.10289
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,3080,GPT 5.4,False,0.020443
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,3080,GPT 5.4,True,0.0335665
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,3080,GPT OSS,False,0.00292843
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,3080,GPT OSS,True,0.0028473
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,3080,Opus 4.6,False,0.070745
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,3080,Opus 4.6,True,0.10797
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,A10,GPT 5.4,False,0.019908
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,A10,GPT 5.4,True,0.0329115
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,A10,GPT OSS,False,0.00212145
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,A10,GPT OSS,True,0.000753492
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,A10,Opus 4.6,False,0.06584
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,A10,Opus 4.6,True,0.103265
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,A100,GPT 5.4,False,0.0206205
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,A100,GPT 5.4,True,0.034149
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,A100,GPT OSS,False,0.0020409
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,A100,GPT OSS,True,0.000884623
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,A100,Opus 4.6,False,0.066555
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,A100,Opus 4.6,True,0.11288
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,H100,GPT 5.4,False,0.021998
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,H100,GPT 5.4,True,0.033219
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,H100,GPT OSS,False,0.0026916
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,H100,GPT OSS,True,0.000772259
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,H100,Opus 4.6,False,0.06748
attention-cuda,_Z17attention_kernel3PKfS0_Pfii,H100,Opus 4.6,True,0.11675
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,3080,GPT 5.4,False,0.020888
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,3080,GPT 5.4,True,0.0639265
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,3080,GPT OSS,False,0.000736557
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,3080,GPT OSS,True,0.001298092
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,3080,Opus 4.6,False,0.08985
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,3080,Opus 4.6,True,0.202925
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,A10,GPT 5.4,False,0.021715
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,A10,GPT 5.4,True,0.0661665
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,A10,GPT OSS,True,0.0051744
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,A10,Opus 4.6,False,0.105145
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,A10,Opus 4.6,True,0.224195
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,A100,GPT 5.4,False,0.0207505
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,A100,GPT 5.4,True,0.0741825
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,A100,GPT OSS,True,0.00143772
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,A100,Opus 4.6,False,0.091185
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,A100,Opus 4.6,True,0.285375
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,H100,GPT 5.4,False,0.02079
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,H100,GPT 5.4,True,0.0683965
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,H100,GPT OSS,True,0.001414132
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,H100,Opus 4.6,False,0.101335
attentionMultiHead-cuda,_Z3mhaPKfS0_S0_iiiiifiPf,H100,Opus 4.6,True,0.22786
axhelm-cuda,_Z9axhelm_n3iiPKfS0_S0_S0_Pf,3080,GPT 5.4,False,0.1854155
axhelm-cuda,_Z9axhelm_n3iiPKfS0_S0_S0_Pf,3080,GPT 5.4,True,0.422569
axhelm-cuda,_Z9axhelm_n3iiPKfS0_S0_S0_Pf,3080,GPT OSS,False,0.003565784
axhelm-cuda,_Z9axhelm_n3iiPKfS0_S0_S0_Pf,3080,Opus 4.6,False,0.474695
axhelm-cuda,_Z9axhelm_n3iiPKfS0_S0_S0_Pf,3080,Opus 4.6,True,1.069425
axhelm-cuda,_Z9axhelm_n3iiPKfS0_S0_S0_Pf,A10,GPT 5.4,False,0.1835605
axhelm-cuda,_Z9axhelm_n3iiPKfS0_S0_S0_Pf,A10,GPT 5.4,True,0.426219
axhelm-cuda,_Z9axhelm_n3iiPKfS0_S0_S0_Pf,A10,GPT OSS,False,0.003587138
axhelm-cuda,_Z9axhelm_n3iiPKfS0_S0_S0_Pf,A10,Opus 4.6,False,0.476965
axhelm-cuda,_Z9axhelm_n3iiPKfS0_S0_S0_Pf,A10,Opus 4.6,True,1.07682
axhelm-cuda,_Z9axhelm_n3iiPKfS0_S0_S0_Pf,A100,GPT 5.4,False,0.182473
axhelm-cuda,_Z9axhelm_n3iiPKfS0_S0_S0_Pf,A100,GPT 5.4,True,0.4300725
axhelm-cuda,_Z9axhelm_n3iiPKfS0_S0_S0_Pf,A100,Opus 4.6,False,0.479805
axhelm-cuda,_Z9axhelm_n3iiPKfS0_S0_S0_Pf,A100,Opus 4.6,True,1.08182
axhelm-cuda,_Z9axhelm_n3iiPKfS0_S0_S0_Pf,H100,GPT 5.4,False,0.1853955
axhelm-cuda,_Z9axhelm_n3iiPKfS0_S0_S0_Pf,H100,GPT 5.4,True,0.3426325
axhelm-cuda,_Z9axhelm_n3iiPKfS0_S0_S0_Pf,H100,Opus 4.6,False,0.47453
axhelm-cuda,_Z9axhelm_n3iiPKfS0_S0_S0_Pf,H100,Opus 4.6,True,0.837895
axhelm-omp,main_l92,3080,GPT 5.4,False,0.179693
axhelm-omp,main_l92,3080,GPT 5.4,True,0.3147465
axhelm-omp,main_l92,3080,Opus 4.6,False,0.47328
axhelm-omp,main_l92,3080,Opus 4.6,True,0.80153
axhelm-omp,main_l92,A10,GPT 5.4,False,0.1785955
axhelm-omp,main_l92,A10,GPT 5.4,True,0.310694
axhelm-omp,main_l92,A10,GPT OSS,False,0.003538364
axhelm-omp,main_l92,A10,Opus 4.6,False,0.46267
axhelm-omp,main_l92,A10,Opus 4.6,True,0.796495
axhelm-omp,main_l92,A100,GPT 5.4,False,0.179923
axhelm-omp,main_l92,A100,GPT 5.4,True,0.3147665
axhelm-omp,main_l92,A100,GPT OSS,False,0.003772181
axhelm-omp,main_l92,A100,Opus 4.6,False,0.465385
axhelm-omp,main_l92,A100,Opus 4.6,True,0.785625
axhelm-omp,main_l92,H100,GPT 5.4,False,0.1789455
axhelm-omp,main_l92,H100,GPT 5.4,True,0.3220665
axhelm-omp,main_l92,H100,GPT OSS,False,0.003668592
axhelm-omp,main_l92,H100,Opus 4.6,False,0.45801
axhelm-omp,main_l92,H100,Opus 4.6,True,0.824305
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,3080,GPT 5.4,False,0.0208355
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,3080,GPT 5.4,True,0.022319
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,3080,GPT OSS,False,0.000484512
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,3080,GPT OSS,True,0.000525899
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,3080,Opus 4.6,False,0.06376
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,3080,Opus 4.6,True,0.07039
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,A10,GPT 5.4,False,0.0212605
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,A10,GPT 5.4,True,0.022534
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,A10,GPT OSS,True,0.000512823
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,A10,Opus 4.6,False,0.063755
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,A10,Opus 4.6,True,0.070285
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,A100,GPT 5.4,False,0.02647
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,A100,GPT 5.4,True,0.022729
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,A100,GPT OSS,True,0.000562019
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,A100,Opus 4.6,False,0.064495
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,A100,Opus 4.6,True,0.07324
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,H100,GPT 5.4,False,0.0200505
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,H100,GPT 5.4,True,0.0237115
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,H100,GPT OSS,False,0.0017601
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,H100,GPT OSS,True,0.000514068
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,H100,Opus 4.6,False,0.064195
babelstream-cuda,_Z10add_kernelIfEvPKT_S2_PS0_,H100,Opus 4.6,True,0.071005
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,3080,GPT 5.4,False,0.02663
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,3080,GPT 5.4,True,0.025284
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,3080,GPT OSS,False,0.00184665
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,3080,GPT OSS,True,0.000641277
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,3080,Opus 4.6,False,0.072005
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,3080,Opus 4.6,True,0.08431
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,A10,GPT 5.4,False,0.027355
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,A10,GPT 5.4,True,0.025949
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,A10,GPT OSS,False,0.00251412
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,A10,GPT OSS,True,0.000659551
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,A10,Opus 4.6,False,0.07275
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,A10,Opus 4.6,True,0.081755
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,A100,GPT 5.4,False,0.0216655
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,A100,GPT 5.4,True,0.027454
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,A100,GPT OSS,False,0.00057674
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,A100,GPT OSS,True,0.000644313
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,A100,Opus 4.6,False,0.070715
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,A100,Opus 4.6,True,0.090145
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,H100,GPT 5.4,False,0.020973
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,H100,GPT 5.4,True,0.027894
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,H100,GPT OSS,True,0.000649055
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,H100,Opus 4.6,False,0.07704
babelstream-cuda,_Z10dot_kernelIfEvPKT_S2_PS0_i,H100,Opus 4.6,True,0.08555
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,3080,GPT 5.4,False,0.0209855
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,3080,GPT 5.4,True,0.0227365
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,3080,GPT OSS,True,0.000559664
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,3080,Opus 4.6,False,0.064965
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,3080,Opus 4.6,True,0.070745
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,A10,GPT 5.4,False,0.0203875
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,A10,GPT 5.4,True,0.0224715
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,A10,GPT OSS,False,0.000476712
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,A10,Opus 4.6,False,0.06411
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,A10,Opus 4.6,True,0.070565
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,A100,GPT 5.4,False,0.02098
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,A100,GPT 5.4,True,0.0235665
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,A100,GPT OSS,False,0.000441679
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,A100,GPT OSS,True,0.0017535
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,A100,Opus 4.6,False,0.064575
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,A100,Opus 4.6,True,0.072745
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,H100,GPT 5.4,False,0.0211455
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,H100,GPT 5.4,True,0.0228115
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,H100,GPT OSS,False,0.00052543
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,H100,GPT OSS,True,0.00198701
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,H100,Opus 4.6,False,0.064925
babelstream-cuda,_Z10mul_kernelIfEvPT_PKS0_,H100,Opus 4.6,True,0.070395
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,3080,GPT 5.4,False,0.0207005
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,3080,GPT 5.4,True,0.0228715
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,3080,GPT OSS,False,0.00196812
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,3080,Opus 4.6,False,0.063015
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,3080,Opus 4.6,True,0.072175
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,A10,GPT 5.4,False,0.0203575
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,A10,GPT 5.4,True,0.0217815
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,A10,GPT OSS,False,0.00237511
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,A10,GPT OSS,True,0.00056151
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,A10,Opus 4.6,False,0.065135
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,A10,Opus 4.6,True,0.071895
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,A100,GPT 5.4,False,0.019693
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,A100,GPT 5.4,True,0.0227565
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,A100,GPT OSS,False,0.00179888
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,A100,GPT OSS,True,0.000536416
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,A100,Opus 4.6,False,0.065825
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,A100,Opus 4.6,True,0.074775
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,H100,GPT 5.4,False,0.0208005
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,H100,GPT 5.4,True,0.0224365
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,H100,GPT OSS,False,0.0016458
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,H100,GPT OSS,True,0.000467134
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,H100,Opus 4.6,False,0.065775
babelstream-cuda,_Z11copy_kernelIdEvPKT_PS0_,H100,Opus 4.6,True,0.0725
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,3080,GPT 5.4,False,0.0200855
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,3080,GPT 5.4,True,0.0220365
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,3080,GPT OSS,False,0.0016917
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,3080,GPT OSS,True,0.00048893
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,3080,Opus 4.6,False,0.063365
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,3080,Opus 4.6,True,0.070375
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,A10,GPT 5.4,False,0.0205105
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,A10,GPT 5.4,True,0.0218465
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,A10,GPT OSS,False,0.000442512
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,A10,GPT OSS,True,0.000498654
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,A10,Opus 4.6,False,0.062335
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,A10,Opus 4.6,True,0.069945
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,A100,GPT 5.4,False,0.020758
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,A100,GPT 5.4,True,0.0236465
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,A100,GPT OSS,False,0.000478919
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,A100,GPT OSS,True,0.00047185
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,A100,Opus 4.6,False,0.064275
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,A100,Opus 4.6,True,0.07425
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,H100,GPT 5.4,False,0.0212055
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,H100,GPT 5.4,True,0.0223815
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,H100,GPT OSS,False,0.00045456
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,H100,GPT OSS,True,0.000472108
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,H100,Opus 4.6,False,0.06185
babelstream-cuda,_Z11copy_kernelIfEvPKT_PS0_,H100,Opus 4.6,True,0.070675
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,3080,GPT 5.4,False,0.0214805
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,3080,GPT 5.4,True,0.023509
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,3080,GPT OSS,False,0.00046997
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,3080,GPT OSS,True,0.000485863
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,3080,Opus 4.6,False,0.06814
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,3080,Opus 4.6,True,0.07442
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,A10,GPT 5.4,False,0.0205225
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,A10,GPT 5.4,True,0.023469
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,A10,GPT OSS,False,0.000429344
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,A10,GPT OSS,True,0.000508887
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,A10,Opus 4.6,False,0.070585
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,A10,Opus 4.6,True,0.07499
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,A100,GPT 5.4,False,0.020563
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,A100,GPT 5.4,True,0.024294
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,A100,GPT OSS,False,0.000439721
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,A100,GPT OSS,True,0.000508303
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,A100,Opus 4.6,False,0.07095
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,A100,Opus 4.6,True,0.08372
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,H100,GPT 5.4,False,0.0203655
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,H100,GPT 5.4,True,0.022664
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,H100,GPT OSS,False,0.000445572
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,H100,GPT OSS,True,0.000481181
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,H100,Opus 4.6,False,0.0712
babelstream-cuda,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,H100,Opus 4.6,True,0.07493
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,3080,GPT 5.4,False,0.0207455
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,3080,GPT 5.4,True,0.0229365
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,3080,GPT OSS,True,0.000467466
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,3080,Opus 4.6,False,0.06819
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,3080,Opus 4.6,True,0.0708
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,A10,GPT 5.4,False,0.0211255
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,A10,GPT 5.4,True,0.0226415
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,A10,GPT OSS,False,0.001746
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,A10,GPT OSS,True,0.00210269
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,A10,Opus 4.6,False,0.06766
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,A10,Opus 4.6,True,0.071445
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,A100,GPT 5.4,False,0.020713
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,A100,GPT 5.4,True,0.0233015
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,A100,GPT OSS,False,0.000466701
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,A100,GPT OSS,True,0.000584716
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,A100,Opus 4.6,False,0.0693
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,A100,Opus 4.6,True,0.078825
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,H100,GPT 5.4,False,0.0204705
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,H100,GPT 5.4,True,0.0230715
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,H100,GPT OSS,False,0.00234561
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,H100,GPT OSS,True,0.000478764
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,H100,Opus 4.6,False,0.066
babelstream-cuda,_Z11init_kernelIfEvPT_S1_S1_S0_S0_S0_,H100,Opus 4.6,True,0.07291
babelstream-cuda,_Z12triad_kernelIfEvPT_PKS0_S3_,3080,GPT 5.4,False,0.0213055
babelstream-cuda,_Z12triad_kernelIfEvPT_PKS0_S3_,3080,GPT 5.4,True,0.0240115
babelstream-cuda,_Z12triad_kernelIfEvPT_PKS0_S3_,3080,GPT OSS,False,0.00049143
babelstream-cuda,_Z12triad_kernelIfEvPT_PKS0_S3_,3080,GPT OSS,True,0.0022993
babelstream-cuda,_Z12triad_kernelIfEvPT_PKS0_S3_,3080,Opus 4.6,False,0.06377
