"source","exePath","kernel_executed","eteProfilerXtime","CC","Kernel Name","traffic","dpAI","spAI","hpAI","dpPerf","spPerf","hpPerf","xtime","Block Size","Grid Size","device","SP_FLOP","DP_FLOP","HP_FLOP","INTOP","intPerf","intAI","targetName","exeArgs","runtime","kernelMangled","kernelName","kernelDemangled","kernelProfiler"
"matrixT-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/matrixT","normal",15.791864270000588,8.6,"_Z4copyPfPKfii",673878801146.31,0.0,0.0,0.0,0.0,0.0,0.0,3215872.0,"(16, 16, 1)","(1024, 1024, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1342177280.0,417360292946.9829,0.6193402912170956,"matrixT","16384 16384 200","cuda","_Z4copyPfPKfii","copy(float *, const float *, int, int)","copy(float *, const float *, int, int)","copy(float *, const float *, int, int)"
"matrixT-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/matrixT","normal",15.791864270000588,8.6,"_Z13copySharedMemPfPKfii",658807709300.84,0.0,0.0,0.0,0.0,0.0,0.0,3259232.0,"(16, 16, 1)","(1024, 1024, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,2684354560.0,823615673876.545,1.2501609532629903,"matrixT","16384 16384 200","cuda","_Z13copySharedMemPfPKfii","copySharedMem(float *, const float *, int, int)","copySharedMem(float *, const float *, int, int)","copySharedMem(float *, const float *, int, int)"
"matrixT-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/matrixT","normal",15.791864270000588,8.6,"_Z14transposeNaivePfPKfii",376032953800.83,0.0,0.0,0.0,0.0,0.0,0.0,5713696.0,"(16, 16, 1)","(1024, 1024, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1610612736.0,281886319468.16907,0.749631958100867,"matrixT","16384 16384 200","cuda","_Z14transposeNaivePfPKfii","transposeNaive(float *, const float *, int, int)","transposeNaive(float *, const float *, int, int)","transposeNaive(float *, const float *, int, int)"
"matrixT-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/matrixT","normal",15.791864270000588,8.6,"_Z18transposeCoalescedPfPKfii",489660702020.75,0.0,0.0,0.0,0.0,0.0,0.0,4426080.0,"(16, 16, 1)","(1024, 1024, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,2684354560.0,606485775223.2223,1.2385837228112329,"matrixT","16384 16384 200","cuda","_Z18transposeCoalescedPfPKfii","transposeCoalesced(float *, const float *, int, int)","transposeCoalesced(float *, const float *, int, int)","transposeCoalesced(float *, const float *, int, int)"
"matrixT-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/matrixT","normal",15.791864270000588,8.6,"_Z24transposeNoBankConflictsPfPKfii",492372848527.53,0.0,0.0,0.0,0.0,0.0,0.0,4361664.0,"(16, 16, 1)","(1024, 1024, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,2684354560.0,615442766797.259,1.2499526906038316,"matrixT","16384 16384 200","cuda","_Z24transposeNoBankConflictsPfPKfii","transposeNoBankConflicts(float *, const float *, int, int)","transposeNoBankConflicts(float *, const float *, int, int)","transposeNoBankConflicts(float *, const float *, int, int)"
"matrixT-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/matrixT","normal",15.791864270000588,8.6,"_Z22transposeCoarseGrainedPfPKfii",492510673897.57,0.0,0.0,0.0,0.0,0.0,0.0,4360544.0,"(16, 16, 1)","(1024, 1024, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,2415919104.0,554040758217.3234,1.124931473734009,"matrixT","16384 16384 200","cuda","_Z22transposeCoarseGrainedPfPKfii","transposeCoarseGrained(float *, const float *, int, int)","transposeCoarseGrained(float *, const float *, int, int)","transposeCoarseGrained(float *, const float *, int, int)"
"matrixT-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/matrixT","normal",15.791864270000588,8.6,"_Z20transposeFineGrainedPfPKfii",661528756371.95,0.0,0.0,0.0,0.0,0.0,0.0,3245472.0,"(16, 16, 1)","(1024, 1024, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,1879048192.0,578975320692.9531,0.8752080920385863,"matrixT","16384 16384 200","cuda","_Z20transposeFineGrainedPfPKfii","transposeFineGrained(float *, const float *, int, int)","transposeFineGrained(float *, const float *, int, int)","transposeFineGrained(float *, const float *, int, int)"
"matrixT-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/matrixT","normal",15.791864270000588,8.6,"_Z17transposeDiagonalPfPKfii",373381444549.18,0.0,0.0,0.0,0.0,0.0,0.0,5805216.0,"(16, 16, 1)","(1024, 1024, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,6442712832.0,1109814489590.0515,2.972334340101017,"matrixT","16384 16384 200","cuda","_Z17transposeDiagonalPfPKfii","transposeDiagonal(float *, const float *, int, int)","transposeDiagonal(float *, const float *, int, int)","transposeDiagonal(float *, const float *, int, int)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","normal",20.045060935000947,8.6,"_Z4Add1IfEvPT_iS0_",1353901697.3,0.0,9064.253320136748,0.0,0.0,12272107954890.303,0.0,205065216.0,"(256, 1, 1)","(8192, 1, 1)","NVIDIA GeForce RTX 3080",2516582468544.0,0.0,0.0,20977811456.0,102298243774.31226,75.55810290977486,"maxFlops","5000","cuda","_Z4Add1IfEvPT_iS0_","void Add1<float>(T1 *, int, T1)","void Add1<float>(T1 *, int, T1)","void Add1<float>(T1 *, int, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","normal",20.045060935000947,8.6,"_Z4Add2IfEvPT_iS0_",1264337637.56,0.0,9746.432174637202,0.0,0.0,12322781030319.574,0.0,204222208.0,"(256, 1, 1)","(8192, 1, 1)","NVIDIA GeForce RTX 3080",2516585550712.0,0.0,0.0,20977811456.0,102720520267.80554,81.24453248583362,"maxFlops","5000","cuda","_Z4Add2IfEvPT_iS0_","void Add2<float>(T1 *, int, T1)","void Add2<float>(T1 *, int, T1)","void Add2<float>(T1 *, int, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","normal",20.045060935000947,8.6,"_Z4Add4IfEvPT_iS0_",1262677928.38,0.0,9760.497645750189,0.0,0.0,12324364947293.717,0.0,204196768.0,"(256, 1, 1)","(8192, 1, 1)","NVIDIA GeForce RTX 3080",2516595489889.0,0.0,0.0,20977811456.0,102733317777.09625,81.36145842740896,"maxFlops","5000","cuda","_Z4Add4IfEvPT_iS0_","void Add4<float>(T1 *, int, T1)","void Add4<float>(T1 *, int, T1)","void Add4<float>(T1 *, int, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","normal",20.045060935000947,8.6,"_Z4Add8IfEvPT_iS0_",1359619417.82,0.0,9064.592045872972,0.0,0.0,12324395360185.613,0.0,204197472.0,"(256, 1, 1)","(8192, 1, 1)","NVIDIA GeForce RTX 3080",2516610376478.0,0.0,0.0,20977811456.0,102732963589.28477,75.56008853860426,"maxFlops","5000","cuda","_Z4Add8IfEvPT_iS0_","void Add8<float>(T1 *, int, T1)","void Add8<float>(T1 *, int, T1)","void Add8<float>(T1 *, int, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z8MulMAdd8IdEvPT_iS0_S0_","void MulMAdd8<double>(T1 *, int, T1, T1)","void MulMAdd8<double>(T1 *, int, T1, T1)","void MulMAdd8<double>(T1 *, int, T1, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z8MulMAdd4IdEvPT_iS0_S0_","void MulMAdd4<double>(T1 *, int, T1, T1)","void MulMAdd4<double>(T1 *, int, T1, T1)","void MulMAdd4<double>(T1 *, int, T1, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z8MulMAdd2IdEvPT_iS0_S0_","void MulMAdd2<double>(T1 *, int, T1, T1)","void MulMAdd2<double>(T1 *, int, T1, T1)","void MulMAdd2<double>(T1 *, int, T1, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z8MulMAdd1IdEvPT_iS0_S0_","void MulMAdd1<double>(T1 *, int, T1, T1)","void MulMAdd1<double>(T1 *, int, T1, T1)","void MulMAdd1<double>(T1 *, int, T1, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z5MAdd8IdEvPT_iS0_S0_","void MAdd8<double>(T1 *, int, T1, T1)","void MAdd8<double>(T1 *, int, T1, T1)","void MAdd8<double>(T1 *, int, T1, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z5MAdd4IdEvPT_iS0_S0_","void MAdd4<double>(T1 *, int, T1, T1)","void MAdd4<double>(T1 *, int, T1, T1)","void MAdd4<double>(T1 *, int, T1, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z5MAdd2IdEvPT_iS0_S0_","void MAdd2<double>(T1 *, int, T1, T1)","void MAdd2<double>(T1 *, int, T1, T1)","void MAdd2<double>(T1 *, int, T1, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z5MAdd1IdEvPT_iS0_S0_","void MAdd1<double>(T1 *, int, T1, T1)","void MAdd1<double>(T1 *, int, T1, T1)","void MAdd1<double>(T1 *, int, T1, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z4Mul8IdEvPT_iS0_","void Mul8<double>(T1 *, int, T1)","void Mul8<double>(T1 *, int, T1)","void Mul8<double>(T1 *, int, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z4Mul4IdEvPT_iS0_","void Mul4<double>(T1 *, int, T1)","void Mul4<double>(T1 *, int, T1)","void Mul4<double>(T1 *, int, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z4Mul2IdEvPT_iS0_","void Mul2<double>(T1 *, int, T1)","void Mul2<double>(T1 *, int, T1)","void Mul2<double>(T1 *, int, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z4Mul1IdEvPT_iS0_","void Mul1<double>(T1 *, int, T1)","void Mul1<double>(T1 *, int, T1)","void Mul1<double>(T1 *, int, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z4Add8IdEvPT_iS0_","void Add8<double>(T1 *, int, T1)","void Add8<double>(T1 *, int, T1)","void Add8<double>(T1 *, int, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z4Add4IdEvPT_iS0_","void Add4<double>(T1 *, int, T1)","void Add4<double>(T1 *, int, T1)","void Add4<double>(T1 *, int, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z4Add2IdEvPT_iS0_","void Add2<double>(T1 *, int, T1)","void Add2<double>(T1 *, int, T1)","void Add2<double>(T1 *, int, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z4Add1IdEvPT_iS0_","void Add1<double>(T1 *, int, T1)","void Add1<double>(T1 *, int, T1)","void Add1<double>(T1 *, int, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z8MulMAdd8IfEvPT_iS0_S0_","void MulMAdd8<float>(T1 *, int, T1, T1)","void MulMAdd8<float>(T1 *, int, T1, T1)","void MulMAdd8<float>(T1 *, int, T1, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z8MulMAdd4IfEvPT_iS0_S0_","void MulMAdd4<float>(T1 *, int, T1, T1)","void MulMAdd4<float>(T1 *, int, T1, T1)","void MulMAdd4<float>(T1 *, int, T1, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z8MulMAdd2IfEvPT_iS0_S0_","void MulMAdd2<float>(T1 *, int, T1, T1)","void MulMAdd2<float>(T1 *, int, T1, T1)","void MulMAdd2<float>(T1 *, int, T1, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z8MulMAdd1IfEvPT_iS0_S0_","void MulMAdd1<float>(T1 *, int, T1, T1)","void MulMAdd1<float>(T1 *, int, T1, T1)","void MulMAdd1<float>(T1 *, int, T1, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z5MAdd8IfEvPT_iS0_S0_","void MAdd8<float>(T1 *, int, T1, T1)","void MAdd8<float>(T1 *, int, T1, T1)","void MAdd8<float>(T1 *, int, T1, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z5MAdd4IfEvPT_iS0_S0_","void MAdd4<float>(T1 *, int, T1, T1)","void MAdd4<float>(T1 *, int, T1, T1)","void MAdd4<float>(T1 *, int, T1, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z5MAdd2IfEvPT_iS0_S0_","void MAdd2<float>(T1 *, int, T1, T1)","void MAdd2<float>(T1 *, int, T1, T1)","void MAdd2<float>(T1 *, int, T1, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z5MAdd1IfEvPT_iS0_S0_","void MAdd1<float>(T1 *, int, T1, T1)","void MAdd1<float>(T1 *, int, T1, T1)","void MAdd1<float>(T1 *, int, T1, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z4Mul8IfEvPT_iS0_","void Mul8<float>(T1 *, int, T1)","void Mul8<float>(T1 *, int, T1)","void Mul8<float>(T1 *, int, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z4Mul4IfEvPT_iS0_","void Mul4<float>(T1 *, int, T1)","void Mul4<float>(T1 *, int, T1)","void Mul4<float>(T1 *, int, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z4Mul2IfEvPT_iS0_","void Mul2<float>(T1 *, int, T1)","void Mul2<float>(T1 *, int, T1)","void Mul2<float>(T1 *, int, T1)"
"maxFlops-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/maxFlops","timeout",20.045060935000947,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","cuda","_Z4Mul1IfEvPT_iS0_","void Mul1<float>(T1 *, int, T1)","void Mul1<float>(T1 *, int, T1)","void Mul1<float>(T1 *, int, T1)"
"maxFlops-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/maxFlops","normal",20.04782059200079,8.6,"__omp_offloading_10305_2b826f1__Z4Add1IfEvPT_iiS0__l78",1338113586.93,0.0,9059.576202443508,0.0,0.0,12122742008317.352,0.0,207591776.0,"(256, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",2516581543496.0,0.0,0.0,21004066816.0,101179667233.06033,75.61366106833596,"maxFlops","5000","omp","__omp_offloading_10305_2b826f1__Z4Add1IfEvPT_iiS0__l78","__omp_offloading_10305_2b826f1__Z4Add1IfEvPT_iiS0__l78","Z4Add1IfEvPT_iiS0_:l78","__omp_offloading_10305_2b826f1__Z4Add1IfEvPT_iiS0__l78"
"maxFlops-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/maxFlops","normal",20.04782059200079,8.6,"__omp_offloading_10305_2b826f1__Z4Add4IfEvPT_iiS0__l110",1347192791.42,0.0,9072.87774167301,0.0,0.0,12222915491016.85,0.0,205891648.0,"(256, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",2516596213810.0,0.0,0.0,21004066816.0,102015147384.70595,75.72423786292497,"maxFlops","5000","omp","__omp_offloading_10305_2b826f1__Z4Add4IfEvPT_iiS0__l110","__omp_offloading_10305_2b826f1__Z4Add4IfEvPT_iiS0__l110","Z4Add4IfEvPT_iiS0_:l110","__omp_offloading_10305_2b826f1__Z4Add4IfEvPT_iiS0__l110"
"maxFlops-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/maxFlops","normal",20.04782059200079,8.6,"__omp_offloading_10305_2b826f1__Z4Add8IfEvPT_iiS0__l126",1248730219.85,0.0,9786.431074444165,0.0,0.0,12220612227137.531,0.0,205931712.0,"(256, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",2516611597622.0,0.0,0.0,21004066816.0,101995300344.9998,81.67921198964152,"maxFlops","5000","omp","__omp_offloading_10305_2b826f1__Z4Add8IfEvPT_iiS0__l126","__omp_offloading_10305_2b826f1__Z4Add8IfEvPT_iiS0__l126","Z4Add8IfEvPT_iiS0_:l126","__omp_offloading_10305_2b826f1__Z4Add8IfEvPT_iiS0__l126"
"maxFlops-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/maxFlops","normal",20.04782059200079,8.6,"__omp_offloading_10305_2b826f1__Z4Add1IfEvPT_iiS0__l78",1240983775.87,0.0,9768.646198174407,0.0,0.0,12122731444148.596,0.0,207592000.0,"(256, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",2516582065953.0,0.0,0.0,21004066816.0,101179558056.18712,81.53173314877104,"maxFlops","5000","omp","__omp_offloading_10305_2b826f1__Z4Add1IfEvPT_iiS0__l78","__omp_offloading_10305_2b826f1__Z4Add1IfEvPT_iiS0__l78","Z4Add1IfEvPT_iiS0_:l78","__omp_offloading_10305_2b826f1__Z4Add1IfEvPT_iiS0__l78"
"maxFlops-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/maxFlops","timeout",20.04782059200079,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","omp","__omp_offloading_10305_2b826f1__Z5MAdd1IdEvPT_iiS0_S0__l209","__omp_offloading_10305_2b826f1__Z5MAdd1IdEvPT_iiS0_S0__l209","Z5MAdd1IdEvPT_iiS0_S0_:l209","__omp_offloading_10305_2b826f1__Z5MAdd1IdEvPT_iiS0_S0__l209"
"maxFlops-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/maxFlops","timeout",20.04782059200079,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","maxFlops","5000","omp","__omp_offloading_10305_2b826f1__Z5MAdd8IdEvPT_iiS0_S0__l257","__omp_offloading_10305_2b826f1__Z5MAdd8IdEvPT_iiS0_S0__l257","Z5MAdd8IdEvPT_iiS0_S0_:l257","__omp_offloading_10305_2b826f1__Z5MAdd8IdEvPT_iiS0_S0__l257"
