Kernel Name,device,codenmae,exeArgs,source,sample,model_type,Demangled Name,lines_of_code,opcode_IMAD,opcode_MOV,opcode_BRA,opcode_ISETP,opcode_IADD3,opcode_LDG,opcode_LEA,opcode_FSETP,opcode_BSSY,opcode_BSYNC,opcode_SHF,opcode_LDS,opcode_STG,opcode_SEL,opcode_BREAK,opcode_NOP,opcode_FSEL,opcode_STS,opcode_BAR,opcode_S2R,opcode_PRMT,opcode_EXIT,opcode_LOP3,opcode_FMUL,opcode_IMNMX,opcode_CALL,opcode_ULDC,opcode_FADD,opcode_HFMA2,opcode_LDC,opcode_UMOV,opcode_UIADD3,opcode_S2UR,opcode_ULEA,opcode_UIMAD,opcode_R2UR,opcode_UISETP,opcode_USHF,opcode_VIADD,opcode_USEL,opcode_PLOP3,opcode_FFMA,opcode_F2I,opcode_FCHK,opcode_FRND,opcode_P2R,opcode_I2FP,opcode_I2F,opcode_ULOP3,opcode_YIELD,opcode_WARPSYNC,opcode_DADD,opcode_MUFU,opcode_VIADDMNMX,opcode_SHFL,opcode_ATOMG,opcode_VOTE,opcode_ENDCOLLECTIVE,opcode_DFMA,opcode_DMUL,opcode_CS2R,opcode_ATOMS,opcode_REDUX,opcode_UFLO,opcode_VOTEU,opcode_IABS,opcode_HMMA,opcode_DSETP,opcode_R2P,opcode_F2F,opcode_LD,opcode_ST,opcode_LDL,opcode_STL,opcode_BMOV,opcode_RET,opcode_VIMNMX,opcode_FMNMX,opcode_VIMNMX3,opcode_UP2UR,opcode_POPC,opcode_UPRMT,opcode_FLO,opcode_FSET,opcode_HADD2,opcode_F2FP,opcode_HMUL2,opcode_HSET2,opcode_BRX,opcode_DEPBAR,opcode_VABSDIFF4,opcode_BREV,opcode_UBREV,opcode_HMNMX2,opcode_HSETP2,opcode_UPLOP3,opcode_CCTL,opcode_ERRBAR,opcode_MEMBAR,opcode_CGAERRBAR,opcode_B2R,opcode_UPOPC,opcode_SGXT,opcode_MATCH,opcode_ATOM,opcode_QSPC,opcode_NANOSLEEP,opcode_USGXT,opcode_BRXU,opcode_F2IP
_ZN6thrust23THRUST_300001_SM_900_NS8cuda_cub4core6detail13_kernel_agentINS1_8__reduce11ReduceAgentINS0_18transform_iteratorINS1_9__extrema12arg_minmax_fI6vec_2dIfEl7compareIfEE15duplicate_tupleENS0_12zip_iteratorIN4cuda3std3__45tupleIJNS0_6detail15normal_iteratorINS0_10device_ptrISB_EEEENS0_17counting_iteratorIlNS0_11use_defaultESR_SR_EEEEEEENSK_IJNSK_IJSB_lEEESV_EEESW_EEPSW_SW_iSE_EEJSX_SY_iN3cub17CUB_300001_SM_90013GridEvenShareIiEENS11_9GridQueueIjEESE_EEEvDpT0_,H100,minmax,100000 1000,minmax-cuda,1,cuda,"void thrust::THRUST_300001_SM_900_NS::cuda_cub::core::detail::_kernel_agent<thrust::THRUST_300001_SM_900_NS::cuda_cub::__reduce::ReduceAgent<thrust::THRUST_300001_SM_900_NS::transform_iterator<thrust::THRUST_300001_SM_900_NS::cuda_cub::__extrema::arg_minmax_f<vec_2d<float>, long, compare<float>>::duplicate_tuple, thrust::THRUST_300001_SM_900_NS::zip_iterator<cuda::std::__4::tuple<thrust::THRUST_300001_SM_900_NS::detail::normal_iterator<thrust::THRUST_300001_SM_900_NS::device_ptr<vec_2d<float>>>, thrust::THRUST_300001_SM_900_NS::counting_iterator<long, thrust::THRUST_300001_SM_900_NS::use_default, thrust::THRUST_300001_SM_900_NS::use_default, thrust::THRUST_300001_SM_900_NS::use_default>>>, cuda::std::__4::tuple<cuda::std::__4::tuple<vec_2d<float>, long>, cuda::std::__4::tuple<vec_2d<float>, long>>, cuda::std::__4::tuple<cuda::std::__4::tuple<vec_2d<float>, long>, cuda::std::__4::tuple<vec_2d<float>, long>>>, cuda::std::__4::tuple<cuda::std::__4::tuple<vec_2d<float>, long>, cuda::std::__4::tuple<vec_2d<float>, long>> *, cuda::std::__4::tuple<cuda::std::__4::tuple<vec_2d<float>, long>, cuda::std::__4::tuple<vec_2d<float>, long>>, int, thrust::THRUST_300001_SM_900_NS::cuda_cub::__extrema::arg_minmax_f<vec_2d<float>, long, compare<float>>>, thrust::THRUST_300001_SM_900_NS::transform_iterator<thrust::THRUST_300001_SM_900_NS::cuda_cub::__extrema::arg_minmax_f<vec_2d<float>, long, compare<float>>::duplicate_tuple, thrust::THRUST_300001_SM_900_NS::zip_iterator<cuda::std::__4::tuple<thrust::THRUST_300001_SM_900_NS::detail::normal_iterator<thrust::THRUST_300001_SM_900_NS::device_ptr<vec_2d<float>>>, thrust::THRUST_300001_SM_900_NS::counting_iterator<long, thrust::THRUST_300001_SM_900_NS::use_default, thrust::THRUST_300001_SM_900_NS::use_default, thrust::THRUST_300001_SM_900_NS::use_default>>>, cuda::std::__4::tuple<cuda::std::__4::tuple<vec_2d<float>, long>, cuda::std::__4::tuple<vec_2d<float>, long>>, cuda::std::__4::tuple<cuda::std::__4::tuple<vec_2d<float>, long>, cuda::std::__4::tuple<vec_2d<float>, long>>>, cuda::std::__4::tuple<cuda::std::__4::tuple<vec_2d<float>, long>, cuda::std::__4::tuple<vec_2d<float>, long>> *, int, cub::CUB_300001_SM_900::GridEvenShare<int>, cub::CUB_300001_SM_900::GridQueue<unsigned int>, thrust::THRUST_300001_SM_900_NS::cuda_cub::__extrema::arg_minmax_f<vec_2d<float>, long, compare<float>>>(T2...)",3264,611.0,491.0,150,421.0,63.0,15.0,17.0,194.0,116.0,116.0,5.0,86.0,4.0,187.0,,11,186.0,14.0,6.0,6.0,,2.0,7.0,182.0,,,12.0,,3.0,8.0,13.0,7.0,6.0,5.0,1.0,,,3.0,11.0,,,182.0,,,,,,,,,,,,,120.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ZN6thrust23THRUST_300001_SM_900_NS8cuda_cub4core6detail13_kernel_agentINS1_8__reduce11ReduceAgentIPN4cuda3std3__45tupleIJ6vec_2dIfElEEESE_SD_iNS1_9__extrema9arg_max_fISC_l7compareIfEEEEEJSE_SE_iSJ_EEEvDpT0_,H100,minmax,100000 1000,minmax-cuda,1,cuda,"void thrust::THRUST_300001_SM_900_NS::cuda_cub::core::detail::_kernel_agent<thrust::THRUST_300001_SM_900_NS::cuda_cub::__reduce::ReduceAgent<cuda::std::__4::tuple<vec_2d<float>, long> *, cuda::std::__4::tuple<vec_2d<float>, long> *, cuda::std::__4::tuple<vec_2d<float>, long>, int, thrust::THRUST_300001_SM_900_NS::cuda_cub::__extrema::arg_max_f<vec_2d<float>, long, compare<float>>>, cuda::std::__4::tuple<vec_2d<float>, long> *, cuda::std::__4::tuple<vec_2d<float>, long> *, int, thrust::THRUST_300001_SM_900_NS::cuda_cub::__extrema::arg_max_f<vec_2d<float>, long, compare<float>>>(T2...)",1888,321.0,403.0,131,216.0,15.0,42.0,7.0,110.0,59.0,59.0,4.0,42.0,2.0,63.0,,13,62.0,6.0,3.0,10.0,,3.0,5.0,110.0,,,3.0,,1.0,10.0,3.0,1.0,1.0,1.0,,,,,10.0,,,110.0,,,,,,,,,,,,,60.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ZN6thrust23THRUST_300001_SM_900_NS8cuda_cub4core6detail13_kernel_agentINS1_8__reduce11ReduceAgentIPN4cuda3std3__45tupleIJ6vec_2dIfElEEESE_SD_iNS1_9__extrema9arg_min_fISC_l7compareIfEEEEEJSE_SE_iSJ_EEEvDpT0_,H100,minmax,100000 1000,minmax-cuda,1,cuda,"void thrust::THRUST_300001_SM_900_NS::cuda_cub::core::detail::_kernel_agent<thrust::THRUST_300001_SM_900_NS::cuda_cub::__reduce::ReduceAgent<cuda::std::__4::tuple<vec_2d<float>, long> *, cuda::std::__4::tuple<vec_2d<float>, long> *, cuda::std::__4::tuple<vec_2d<float>, long>, int, thrust::THRUST_300001_SM_900_NS::cuda_cub::__extrema::arg_min_f<vec_2d<float>, long, compare<float>>>, cuda::std::__4::tuple<vec_2d<float>, long> *, cuda::std::__4::tuple<vec_2d<float>, long> *, int, thrust::THRUST_300001_SM_900_NS::cuda_cub::__extrema::arg_min_f<vec_2d<float>, long, compare<float>>>(T2...)",1936,352.0,411.0,145,216.0,17.0,42.0,7.0,110.0,58.0,58.0,4.0,42.0,2.0,63.0,,11,62.0,6.0,3.0,5.0,,3.0,8.0,110.0,,,3.0,,1.0,10.0,3.0,1.0,1.0,1.0,,,,,9.0,,,110.0,,,,,,,,,,,,,60.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ZN6thrust23THRUST_300001_SM_900_NS8cuda_cub4core6detail13_kernel_agentINS1_8__reduce11ReduceAgentIPN4cuda3std3__45tupleIJNSA_IJ6vec_2dIfElEEESD_EEESF_SE_iNS1_9__extrema12arg_minmax_fISC_l7compareIfEEEEEJSF_SF_iSK_EEEvDpT0_,H100,minmax,100000 1000,minmax-cuda,1,cuda,"void thrust::THRUST_300001_SM_900_NS::cuda_cub::core::detail::_kernel_agent<thrust::THRUST_300001_SM_900_NS::cuda_cub::__reduce::ReduceAgent<cuda::std::__4::tuple<cuda::std::__4::tuple<vec_2d<float>, long>, cuda::std::__4::tuple<vec_2d<float>, long>> *, cuda::std::__4::tuple<cuda::std::__4::tuple<vec_2d<float>, long>, cuda::std::__4::tuple<vec_2d<float>, long>> *, cuda::std::__4::tuple<cuda::std::__4::tuple<vec_2d<float>, long>, cuda::std::__4::tuple<vec_2d<float>, long>>, int, thrust::THRUST_300001_SM_900_NS::cuda_cub::__extrema::arg_minmax_f<vec_2d<float>, long, compare<float>>>, cuda::std::__4::tuple<cuda::std::__4::tuple<vec_2d<float>, long>, cuda::std::__4::tuple<vec_2d<float>, long>> *, cuda::std::__4::tuple<cuda::std::__4::tuple<vec_2d<float>, long>, cuda::std::__4::tuple<vec_2d<float>, long>> *, int, thrust::THRUST_300001_SM_900_NS::cuda_cub::__extrema::arg_minmax_f<vec_2d<float>, long, compare<float>>>(T2...)",3048,564.0,502.0,142,388.0,25.0,44.0,4.0,180.0,105.0,105.0,3.0,84.0,4.0,169.0,,13,168.0,12.0,3.0,5.0,,3.0,15.0,180.0,,,5.0,,1.0,6.0,4.0,1.0,1.0,1.0,,,,,7.0,,,180.0,,,,,,,,,,,,,120.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ZN8GpuBTree7kernels10init_btreeI13PoolAllocatorEEvPjT_,3080,btree,50000000 50000000,btree-cuda,1,cuda,"void GpuBTree::kernels::init_btree<PoolAllocator>(unsigned int *, T1)",48,4.0,4.0,2,2.0,1.0,,1.0,,1.0,1.0,,,2.0,,,15,,,,3.0,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ZN8GpuBTree7kernels10init_btreeI13PoolAllocatorEEvPjT_,A10,btree,50000000 50000000,btree-cuda,1,cuda,"void GpuBTree::kernels::init_btree<PoolAllocator>(unsigned int *, T1)",48,4.0,4.0,2,2.0,1.0,,1.0,,1.0,1.0,,,2.0,,,15,,,,3.0,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ZN8GpuBTree7kernels10init_btreeI13PoolAllocatorEEvPjT_,A100,btree,50000000 50000000,btree-cuda,1,cuda,"void GpuBTree::kernels::init_btree<PoolAllocator>(unsigned int *, T1)",48,4.0,3.0,2,2.0,1.0,,1.0,,1.0,1.0,,,2.0,,,15,,,,3.0,,2.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ZN8GpuBTree7kernels10init_btreeI13PoolAllocatorEEvPjT_,H100,btree,50000000 50000000,btree-cuda,1,cuda,"void GpuBTree::kernels::init_btree<PoolAllocator>(unsigned int *, T1)",40,2.0,,2,2.0,1.0,,1.0,,1.0,1.0,,,2.0,,,9,,,,3.0,,2.0,2.0,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ZN8facebook4cuda10sortDeviceENS0_12DeviceTensorIfLi1EiNS0_16DefaultPtrTraitsEEES3_,3080,warpsort,1000,warpsort-cuda,1,cuda,"facebook::cuda::sortDevice(facebook::cuda::DeviceTensor<float, (int)1, int, facebook::cuda::DefaultPtrTraits>, facebook::cuda::DeviceTensor<float, (int)1, int, facebook::cuda::DefaultPtrTraits>)",3416,583.0,359.0,186,463.0,66.0,10.0,33.0,330.0,23.0,23.0,78.0,,10.0,229.0,,10,406.0,,,4.0,,9.0,149.0,,,135.0,6.0,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ZN8facebook4cuda10sortDeviceENS0_12DeviceTensorIfLi1EiNS0_16DefaultPtrTraitsEEES3_,A10,warpsort,1000,warpsort-cuda,1,cuda,"facebook::cuda::sortDevice(facebook::cuda::DeviceTensor<float, (int)1, int, facebook::cuda::DefaultPtrTraits>, facebook::cuda::DeviceTensor<float, (int)1, int, facebook::cuda::DefaultPtrTraits>)",3416,583.0,359.0,186,463.0,66.0,10.0,33.0,330.0,23.0,23.0,78.0,,10.0,229.0,,10,406.0,,,4.0,,9.0,149.0,,,135.0,6.0,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ZN8facebook4cuda10sortDeviceENS0_12DeviceTensorIfLi1EiNS0_16DefaultPtrTraitsEEES3_,A100,warpsort,1000,warpsort-cuda,1,cuda,"facebook::cuda::sortDevice(facebook::cuda::DeviceTensor<float, (int)1, int, facebook::cuda::DefaultPtrTraits>, facebook::cuda::DeviceTensor<float, (int)1, int, facebook::cuda::DefaultPtrTraits>)",3416,583.0,327.0,186,463.0,66.0,10.0,33.0,330.0,23.0,23.0,78.0,,10.0,229.0,,15,406.0,,,4.0,,9.0,149.0,,,135.0,1.0,,32.0,,,,,,,,,,,,,,,,,16.0,,,,,,,,,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ZN8facebook4cuda10sortDeviceENS0_12DeviceTensorIfLi1EiNS0_16DefaultPtrTraitsEEES3_,H100,warpsort,1000,warpsort-cuda,1,cuda,"facebook::cuda::sortDevice(facebook::cuda::DeviceTensor<float, (int)1, int, facebook::cuda::DefaultPtrTraits>, facebook::cuda::DeviceTensor<float, (int)1, int, facebook::cuda::DefaultPtrTraits>)",2680,71.0,33.0,82,444.0,,10.0,18.0,400.0,2.0,2.0,54.0,,10.0,269.0,,15,470.0,,,4.0,,9.0,133.0,,,,7.0,,11.0,38.0,8.0,11.0,,15.0,,,20.0,26.0,31.0,,20.0,,,,,,,,13.0,,,,,,454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ZN8facebook4cuda10sortDeviceENS0_12DeviceTensorIfLi1EiNS0_16DefaultPtrTraitsEEES3_NS1_IiLi1EiS2_EE,3080,warpsort,1000,warpsort-cuda,1,cuda,"facebook::cuda::sortDevice(facebook::cuda::DeviceTensor<float, (int)1, int, facebook::cuda::DefaultPtrTraits>, facebook::cuda::DeviceTensor<float, (int)1, int, facebook::cuda::DefaultPtrTraits>, facebook::cuda::DeviceTensor<int, (int)1, int, facebook::cuda::DefaultPtrTraits>)",9504,2175.0,2124.0,1162,616.0,59.0,10.0,24.0,492.0,263.0,263.0,66.0,,20.0,561.0,,15,315.0,,,8.0,18.0,9.0,147.0,,,560.0,8.0,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ZN8facebook4cuda10sortDeviceENS0_12DeviceTensorIfLi1EiNS0_16DefaultPtrTraitsEEES3_NS1_IiLi1EiS2_EE,A10,warpsort,1000,warpsort-cuda,1,cuda,"facebook::cuda::sortDevice(facebook::cuda::DeviceTensor<float, (int)1, int, facebook::cuda::DefaultPtrTraits>, facebook::cuda::DeviceTensor<float, (int)1, int, facebook::cuda::DefaultPtrTraits>, facebook::cuda::DeviceTensor<int, (int)1, int, facebook::cuda::DefaultPtrTraits>)",9504,2175.0,2124.0,1162,616.0,59.0,10.0,24.0,492.0,263.0,263.0,66.0,,20.0,561.0,,15,315.0,,,8.0,18.0,9.0,147.0,,,560.0,8.0,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ZN8facebook4cuda10sortDeviceENS0_12DeviceTensorIfLi1EiNS0_16DefaultPtrTraitsEEES3_NS1_IiLi1EiS2_EE,A100,warpsort,1000,warpsort-cuda,1,cuda,"facebook::cuda::sortDevice(facebook::cuda::DeviceTensor<float, (int)1, int, facebook::cuda::DefaultPtrTraits>, facebook::cuda::DeviceTensor<float, (int)1, int, facebook::cuda::DefaultPtrTraits>, facebook::cuda::DeviceTensor<int, (int)1, int, facebook::cuda::DefaultPtrTraits>)",9496,2175.0,1656.0,1162,616.0,59.0,10.0,24.0,492.0,263.0,263.0,66.0,,20.0,561.0,,14,315.0,,,8.0,18.0,9.0,147.0,,,560.0,1.0,,468.0,,,,,,,,,,,,,,,,,13.0,,,,,,,,,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ZN8facebook4cuda10sortDeviceENS0_12DeviceTensorIfLi1EiNS0_16DefaultPtrTraitsEEES3_NS1_IiLi1EiS2_EE,H100,warpsort,1000,warpsort-cuda,1,cuda,"facebook::cuda::sortDevice(facebook::cuda::DeviceTensor<float, (int)1, int, facebook::cuda::DefaultPtrTraits>, facebook::cuda::DeviceTensor<float, (int)1, int, facebook::cuda::DefaultPtrTraits>, facebook::cuda::DeviceTensor<int, (int)1, int, facebook::cuda::DefaultPtrTraits>)",4384,585.0,25.0,313,571.0,6.0,10.0,24.0,492.0,248.0,248.0,66.0,,20.0,559.0,,8,313.0,,,8.0,18.0,9.0,129.0,,,,21.0,,12.0,42.0,6.0,6.0,,,,,6.0,6.0,39.0,,6.0,,,,,,,,12.0,,,,,,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_dblrcp_rn_slowpath_v3,3080,aop,-paths 200,aop-omp,1,omp,cuda_sm20_dblrcp_rn_slowpath_v3,48,1.0,4.0,6,2.0,2.0,,,,1.0,1.0,,,,,,8,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,13.0,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_dblrcp_rn_slowpath_v3,3080,cooling,1000000 1000,cooling-cuda,1,cuda,__cuda_sm20_dblrcp_rn_slowpath_v3,48,1.0,4.0,6,2.0,2.0,,,,1.0,1.0,,,,,,8,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,13.0,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_dblrcp_rn_slowpath_v3,3080,cooling,1000000 1000,cooling-omp,1,omp,cuda_sm20_dblrcp_rn_slowpath_v3,48,1.0,4.0,6,2.0,2.0,,,,1.0,1.0,,,,,,8,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,13.0,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_dblrcp_rn_slowpath_v3,A10,aop,-paths 200,aop-omp,1,omp,cuda_sm20_dblrcp_rn_slowpath_v3,48,1.0,4.0,6,2.0,2.0,,,,1.0,1.0,,,,,,8,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,13.0,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_dblrcp_rn_slowpath_v3,A10,cooling,1000000 1000,cooling-cuda,1,cuda,__cuda_sm20_dblrcp_rn_slowpath_v3,48,1.0,4.0,6,2.0,2.0,,,,1.0,1.0,,,,,,8,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,13.0,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_dblrcp_rn_slowpath_v3,A10,cooling,1000000 1000,cooling-omp,1,omp,cuda_sm20_dblrcp_rn_slowpath_v3,48,1.0,4.0,6,2.0,2.0,,,,1.0,1.0,,,,,,8,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,13.0,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_dblrcp_rn_slowpath_v3,A100,aop,-paths 200,aop-omp,1,omp,cuda_sm20_dblrcp_rn_slowpath_v3,48,1.0,4.0,6,2.0,2.0,,,,1.0,1.0,,,,,,8,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,13.0,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_dblrcp_rn_slowpath_v3,A100,cooling,1000000 1000,cooling-cuda,1,cuda,__cuda_sm20_dblrcp_rn_slowpath_v3,48,1.0,4.0,6,2.0,2.0,,,,1.0,1.0,,,,,,8,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,13.0,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_dblrcp_rn_slowpath_v3,A100,cooling,1000000 1000,cooling-omp,1,omp,cuda_sm20_dblrcp_rn_slowpath_v3,48,1.0,4.0,6,2.0,2.0,,,,1.0,1.0,,,,,,8,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,13.0,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_dblrcp_rn_slowpath_v3,H100,aop,-paths 200,aop-omp,1,omp,cuda_sm20_dblrcp_rn_slowpath_v3,48,1.0,4.0,6,2.0,1.0,,,,1.0,1.0,,,,,,8,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,13.0,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_dblrcp_rn_slowpath_v3,H100,cooling,1000000 1000,cooling-cuda,1,cuda,__cuda_sm20_dblrcp_rn_slowpath_v3,48,1.0,4.0,6,2.0,1.0,,,,1.0,1.0,,,,,,8,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,13.0,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_dblrcp_rn_slowpath_v3,H100,cooling,1000000 1000,cooling-omp,1,omp,cuda_sm20_dblrcp_rn_slowpath_v3,48,1.0,4.0,6,2.0,1.0,,,,1.0,1.0,,,,,,8,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,13.0,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_div_rn_f64_full,3080,ace,100,ace-cuda,1,cuda,__cuda_sm20_div_rn_f64_full,104,16.0,7.0,10,8.0,4.0,,,5.0,1.0,1.0,,,,3.0,,9,2.0,,,,,,18.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,10.0,4.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_div_rn_f64_full,3080,ace,100,ace-omp,1,omp,cuda_sm20_div_rn_f64_full,104,16.0,7.0,10,8.0,4.0,,,5.0,1.0,1.0,,,,3.0,,9,2.0,,,,,,18.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,10.0,4.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_div_rn_f64_full,3080,amgmk,nan,amgmk-omp,1,omp,cuda_sm20_div_rn_f64_full,104,16.0,7.0,10,8.0,4.0,,,5.0,1.0,1.0,,,,3.0,,9,2.0,,,,,,18.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,10.0,4.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_div_rn_f64_full,3080,aop,-paths 200,aop-omp,1,omp,cuda_sm20_div_rn_f64_full,104,16.0,7.0,10,8.0,4.0,,,5.0,1.0,1.0,,,,3.0,,9,2.0,,,,,,18.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,10.0,4.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_div_rn_f64_full,3080,che,1000,che-cuda,1,cuda,__cuda_sm20_div_rn_f64_full,104,16.0,7.0,10,8.0,4.0,,,5.0,1.0,1.0,,,,3.0,,9,2.0,,,,,,18.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,10.0,4.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_div_rn_f64_full,3080,cooling,1000000 1000,cooling-cuda,1,cuda,__cuda_sm20_div_rn_f64_full,104,16.0,7.0,10,8.0,4.0,,,5.0,1.0,1.0,,,,3.0,,9,2.0,,,,,,18.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,10.0,4.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__cuda_sm20_div_rn_f64_full,3080,cooling,1000000 1000,cooling-omp,1,omp,cuda_sm20_div_rn_f64_full,104,16.0,7.0,10,8.0,4.0,,,5.0,1.0,1.0,,,,3.0,,9,2.0,,,,,,18.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,10.0,4.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
